filename,title,text,date,topic,industry,region,topic_bool
4047, solider share slightli, solider share fell slightli tuesday privat oper beirut secondari market bsm seri share distribut former holder properti right beirut central district solider rebuild close monday b seri share issu million subscript januari close turnov bsm trade solider share drop monday valu beirut stock exchang share ciment libanai trade trade three list compani ciment blanc eternit uniceram blom stock index cover market fell percent lispi index fell percent beirut editori,1996-08-20,C15;C152;CCAT;M11;MCAT;,I50100;,LEBAN;,1
4048, turk garanti bank unit mln credit accord, dutch subsidiari turkey garanti bank said tuesday sign million credit agreement credit accord bp libor arrang rabobank nederland standard charter west lb sign amsterdam august unit garanti bank intern nv said new agreement follow million accord last year bp libor credit use financ increas trade transact turkey europ unit state said credit agreement may extend one year,1996-08-20,C17;C173;CCAT;,I81402;,NETH;TURK;,1
4049, israel clal trade q net, clal trade ltd subsidiari clal israel ltd thousand shekel q q mth mth revenu pretax profit net profit tel aviv newsroom,1996-08-20,C15;C151;CCAT;,I83960;,ISRAEL;,1
4050, turkish jan juli budget deficit trln lira, turkey consolid budget show deficit trillion lira first seven month year sharpli trillion lira period financ minist abdulatif sener said tuesday budget revenu stood trillion lira expenditur trillion sener told news confer budget deficit trillion lira end june,1996-08-20,E21;E211;ECAT;,I83960;,TURK;,0
4051, israel studi initi public offer bank, isra govern consid sell share state own bank intern public offer govern sourc said last week group investor led claridg isra invest vehicl canadian businessman charl bronfman told govern drop bid control stake bank hapoalim group main bidder stake israel largest bank meir jacobson manag director govern hold charg privatis israel bank said recent submit propos govern public offer bank u european stock market jacobson specifi propos refer bank privatis specif hapoalim said similar propos rais previous put hold discuss go privat investor interest purchas stake bank group interest purchas control bank hapoalim led isra businessman eliez fishman yet receiv approv central bank israel bid hapoalim group includ bear stearn govern also intend privatis bank includ leumi israel second biggest bank leumi privatis stall sinc last year bidder control stake edmond safra republ bank withdrew bid tel aviv newsroom,1996-08-20,C13;C17;C171;C18;C183;CCAT;,I81402;I83100;,CANA;ISRAEL;,1
4052, syria say israel beat drum war, syria tuesday accus israel beat drum war middl east warn prime minist benjamin netanyahu would defeat militari confront arab israel longer interest make peac retract peac process commit guarante return tradit cours escal tension beat drum war wave flagrant threat syria lebanon rule parti newspap al baath said doubt israel kill peac process tri set new war region exert pressur arab reject plan said tension syria israel escal likud leader said would return golan height captur syria middl east war ad deadlock peac talk stagger four year israel count even get involv foolish action world today one yesterday allow go current intern order al baath said defeat like possibl aggress netanyahu govern might think ad,1996-08-20,GCAT;GDIP;GVIO;,I81402;I83100;,ISRAEL;SYRIA;,0
4053, mazda new ad campaign sport unlik celebr, mazda motor corp use foreign celebr presid revamp imag japan compani presid henri wallac famou figur japan first foreign head major japanes firm star mazda new advertis campaign year old wallac appear full page advertis five major japanes newspap thursday mazda broke tradit put foreign driver seat new sale promot rare japanes compani use photo top manag campaign sell merchandis ad full pictur wallac stand left comment compani right wallac becom celebr japan appoint presid mazda japan fifth largest carmak june sent ford motor co sever year ago help turn around troubl japanes automak wallac given top spot ford increas equiti stake compani one third wallac come origin edinburgh scotland employ ford year first join ford british oper mazda decid use wallac ad result survey show japanes found likeabl impress spokesman said compani struggl poor demand car red group net basi past three year loss result number error assess market analyst say mazda hope straight forward approach ad distinguish rival captur attent consum ad display wallac carri slogan practic car enjoy car mazda ad promot new compact recreat vehicl demio debut japan next week compact recreat vehicl one hottest sell model japanes automak mazda relationship ford mani year may ford rais stake mazda percent percent gave control manag ford sent wallac japan repres interest mazda two year ago success wallac may continu appear mazda futur ad compani spokesman said,1996-08-20,C32;CCAT;,I35101;,JAP;,1
4054, balanc londonderri n h million, londonderri school district new hampshir gener oblig school bond unlimit tax moodi aaa p naf deliveri date fsa insur matur balanc coupon list total g edward son inc roosevelt cross inc advest inc smith barney inc dean witter reynold inc tucker anthoni incorpor u municip desk,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4055, presal anoka hennepin isd minn, amt date nyc time cusip issuer anoka hennepin independ school district st mn issu go capit equip note seri b tax stat exempt ult sp f na na na book entri enhanc none bank qual n dtd sure bid due sr mgr st cpn call non callabl tic deliveri day order pay agent name district l knutson flynn hetland dean olsen st paul f springst inc st paul last sale tic yr mo avg bbi year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4056, presal euless develop corp texa, amt date nyc time cusip issuer euless develop corpor st tx issu sale tax seri tax stat exempt rev sp f na na na book entri enhanc none bank qual dtd sure bid n due sr mgr st cpn call par tic deliveri approx order pay agent texa commerc bank n dalla l fulbright jaworski dalla f first southwest co dalla last sale fgic tic yr mo avg bbi year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4057, balanc allen school district texa mln, allen independ school district collin counti texa school build unlimit tax bond seri balanc avail first come first serv basi moodi aaa p aaa deliveri date expect perman school fund guarante program insur matur balanc coupon list total everen secur incorpor u municip desk,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4058, research alert anadig start, robertson stephen co said start coverag anadig inc long term attract,1996-08-20,C15;C152;CCAT;,I35101;,USA;,1
4059, balanc florida transport go mln, state florida depart transport right way acquisit bridg construct bond seri full faith credit matur trade list moodi aa p aa deliveri date matur balanc coupon list total goldman sach co lehman brother merril lynch co dean witter reynold inc raymond jame associ inc g edward son inc u municip desk,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4060, presal white plain citi sch dist n, amt date nyc time cusip issuer white plain citi sch dist st ny issu school district seri tax stat exempt ult sp f book entri enhanc none bank qual dtd sure bid n due sr mgr st cpn call non callabl nic deliveri approx order pay agent school district treasur white plain l willki farr gallagh new york citi f new york municip advisor corp hicksvil last sale nic yr mo avg bbi year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4061, presal bloomingdal ill, amt date nyc time cusip issuer bloomingdal st il issu gener oblig seri tax stat exempt ult sp f book entri enhanc none bank qual n dtd sure bid due sr mgr st cpn call par nic deliveri day order pay agent norwest bank n de moin l chapman cutler chicago f speer financi inc chicago last sale nic yr mo avg bbi year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4062, notic sale mass bay transport auth, summari notic sale massachusett bay transport author seri b note sealedproposalswil receiv treasur control massachusett bay transport author treasur control offic state transport build park plaza th floor room boston massachusett boston time subject provis accord term offici notic sale date august purchas follow note author seri b note date septemb payabl septemb note issu mean book entri system deliv septemb subject approv legal opinion mintz levin cohn ferri glovski popeo p c boston massachusett bond counsel author krokida bluestein boston massachusett co bond counsel author addit inform includ copi offici notic sale preliminari offici statement date august offici bid form note may obtain wesley g wallac jr treasur control massachusett bay transport author park plaza th floor room boston massachusett telephon massachusett bay transport author wesley g wallac jr treasur control bond buyer u municip desk,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4063, notic sale kern commun colleg dist calif, notic intent exceed kern commun colleg district kern counti california limit oblig improv bond kern commun colleg district assess district seri notic herebi given pursuant california govern code section board truste kern commun colleg district kern counti california intend sell exceed princip amount kern commun colleg district limit oblig bond kern commun colleg district assess district seri bid receiv offic dale scott compani inc montgomeri street suit san francisco ca telephon facsimil sale award chancellor kern commun colleg district designe behalf board truste kern commun colleg district within twenti six hour bid open complet event chancellor author designe award bid date specifi propos receiv follow wednesday time place specifi wednesday thereaft time bid award notic contrari given inform includ copi preliminari offici statement offici notic sale bid form may obtain financi advisor address date august bond buyer u municip desk,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4064, presal mln eau clair wi, amt date nyc time cusip issuer eau clair st wi issu g corpor purpos seri tax stat exempt ult sp f book entri enhanc none bank qual dtd sure bid due sr mgr st cpn call par tic deliveri approx order pay agent citi clerk eau clair l chapman cutler chicago f hutchinson shockey erley co milwauke last sale tic yr mo avg bbi year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4065, presal mln eau clair wi, amt date nyc time cusip issuer eau clair st wi issu waterwork system mortgag seri b tax stat exempt rev sp f book entri enhanc none bank qual dtd sure bid due sr mgr st cpn call par tic deliveri approx order pay agent citi clerk eau clair l chapman cutler chicago f hutchinson shockey erley co milwauke last sale tic yr mo avg bbi year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4066, presal kennedal isd texa, amt date nyc time cusip issuer kennedal ind sch dist st tx issu school build seri tax stat exempt ult sp f book entri enhanc psf aaa nr aaa bank qual dtd sure bid n due sr mgr st cpn call par nic deliveri approx order pay agent bank one texa fort worth l fulbright jaworski dalla f first southwest co dalla last sale psf nic yr mo avg bbi year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4067, presal cowley cti usd kan, amt date nyc time cusip na issuer cowley cti unifi sch dist st ks issu g school build seri tax stat exempt ult sp f book entri n enhanc none bank qual n dtd sure bid due sr mgr st cpn call par nic deliveri approx order pay agent state treasur topeka l gilmor bell wichita f ranson assoc wichita last sale none year amount coupon yield price conc competit pre sale contribut j j kenni k sheet,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4068, fire kill four u resid disabl, four peopl group resid disabl die overnight fire philadelphia suburb exton polic said tuesday dead includ femal counsellor three elderli male resid two need wheelchair found one stori hous firemen extinguish fierc flame neighbour alert bark dog sound alarm fire heavi arriv make entri fire chief william miller said west whiteland township polic withheld ident dead rel notifi,1996-08-20,GCAT;GDIS;,I35101;,USA;,0
4069, harri counti municip util dist price, harri counti municip util district harri counti texa unlimit tax refund bond seri moodi nr p nr date first coupon due price matur amount coupon par approx price approx price approx price approx price approx price approx price approx price approx price call featur award expect thursday august deliveri expect septemb first southwest compani juran moodi inc legg mason wood walker inc rauscher pierc refsn inc u municip desk,1996-08-20,E21;E212;ECAT;,I35101;,USA;,0
4070, chicago pork belli storag movement aug, chicago daili pork belli storag movement stock cme approv warehous monday aug post tuesday aug lb hand year ago hand year ago net movement,1996-08-20,M14;M141;MCAT;,I35101;,USA;,0
4071, research alert itt said rais dlj, donaldson lufkin jenrett upgrad itt corp recommend outperform market sourc said analyst avail comment stock end monday,1996-08-20,C15;C152;CCAT;,I66500;,USA;,1
4072, balanc florida dot million, state florida depart transport right way acquisit bridg construct bond seri full faith credit moodi aa p aa deliveri date matur balanc coupon list total goldman sach co lehman brother merril lynch co dean witter reynold inc raymond jame associ inc g edward son inc u municip desk,1996-08-20,E21;E212;ECAT;,I66500;,USA;,0
4073, balanc templ isd texa million, templ independ school district bell counti texa school build unlimit tax bond seri bank qualifi moodi aaa p aaa psf psf deliveri date expect matur balanc coupon list total painewebb incorpor nationsbanc capit market inc interst johnson lane corpor associ bear stearn co inc u municip desk,1996-08-20,E21;E212;ECAT;,I66500;,USA;,0
4074, research alert veterinari center rais, merril lynch said rais near term rate veterinari center america inc buy accumul kept long term rate buy detail immedi avail,1996-08-20,C15;C152;CCAT;,I95100;,USA;,1
4075, u municip bond tax ballot propos, ballot propos aug million franklin cti n c go bond school sept million hollywood fla go bond park capit project hillsborough counti fla vote propos sale tax hike school road footbal stadium westin fla resid vote whether incorpor new citi sept million richland cti c school bond million stoke cti n c gener oblig bond million martinvil ind sch dist texa school g bond sept million issu loup citi school district neb sept million mount vernon ind sch dist texa school g bond sept million king cti wash new park bond sept million richardson ind sch dist texa school g bond oct million laport ind sch dist texa school g bond oct million tulsa ind sch dist okla g school bond oct million jasper ind sch dist texa g school bond nov billion lo angel unifi school district calif school bond billion north carolina go bond school billion new york clean water clean air bond act would fund varieti environment project state million california proposit safe clean reliabl water suppli act would author issuanc gener oblig bond financ water program million north carolina go bond highway million lo angel calif park bond million california proposit youth adult offend local facil bond act would author issuanc gener oblig bond construct renov remodel replac counti juvenil adult correct facil million west virginia go bond road million california proposit veteran bond act would author issuanc gener oblig bond fund program farm home mobilehom loan million lo angel cti calif greenbelt zoo improv bond million new jersey port dredg bond million sacramento unif sch dist calif school g bond million dade counti fla gener oblig bond park million chesterfield cti va go bond school million san francisco calif gener oblig bond million charlott n c go bond street drainag million arlington cti va counti govern g bond million greensboro n c gener oblig bond million chesterfield cti va go bond public safeti million cobb counti ga go bond recreat million arlington cti va g school bond million greensboro n c go bond public safeti million chapel hill n c go bond park street sidewalk million sant fe n bond measur fund public work project million wilmington n c go bond stormwat drainag park road million chesterfield cti va go bond librari million greensboro n c go bond hous million chesterfield cti va go bond park million apex n c gener oblig bond million albani n issu louisiana parish vote whether keep gambl legal florida referendum propos requir two third voter approv statewid tax increas south carolina referendum amend allow state pension money invest equiti knoxvil knox counti tenn vote propos consolid govern north carolina amend give governor veto power georgia referendum propos end intang tax princ georg counti md vote propos repeal properti tax cap leon cti fla two year extens one percent local option sale tax california proposit minimum wage increas increas current state minimum wage per hour per hour march per hour march california proposit top incom tax bracket continu highest tax rate percent percent resid taxabl incom respect california proposit voter approv local govern tax limit author local govern impos tax properti relat assess fee charg requir major voter approv increas gener tax reiter two third must approv special tax u municip desk,1996-08-20,E21;E212;ECAT;,I95100;,USA;,0
4076, balanc seminol counti fla million, seminol counti florida limit gener oblig refund acquisit bond seri moodi aaa p aaa underli deliveri date mbia insur matur balanc coupon list total smith barney inc wachovia bank north carolina rauscher pierc refsn inc u municip desk,1996-08-20,E21;E212;ECAT;,I95100;,USA;,0
4077, u order retaliatori cuban expuls, unit state said monday kick cuban diplomat retali expuls u diplomat cuba specialis promot human right state depart disclos cuba revok visa last week robin meyer accus activ incompat diplomat statu diplomat parlanc spi categor reject assert protest strongest term cuban govern action requir leav depart said statement said meyer offic u interest section primari respons human right issu given wednesday depart cuba call reciproc respons depart said revok visa monday jose lui ponc caraballo spokesman cuban interest section swiss embassi washington ponc caraballo requir leav unit state within week depart said without accus wrongdo cuban interest section immedi comment state depart said meyer carri diplomat function direct chief u interest section havana full accord vienna convent diplomat relat two year cuba meyer openli met repres human right independ profession group throughout island provid moral support distribut publish inform depart said among materi hand copi univers declar human right standard colleg level textbook govern democraci intern relat journal said u diplomat throughout world engag similar activ state depart said said u govern remain firmli commit advanc caus human right cuba would continu work vigor promot peac transit democraci unit state communist rule cuba odd sinc presid fidel castro seiz power maintain low level dialogu interest section swiss embassi capit relat two neighbour took yet anoth turn wors march presid bill clinton sign bill strengthen year u embargo cuba penalis foreign invest legisl prompt cuba down two unarm civilian plane pilot cuban american late februari let claimant unit state sue foreign investor traffic confisc properti cuba,1996-08-20,GCAT;GDIP;,I95100;,CUBA;USA;,0
4078, sun intern say merg griffin, sun intern hotel ltd agre acquir griffin game entertain inc formerli resort intern stock exchang worth million compani said monday entertain investor merv griffin chairman griffin game control percent stock griffin game oper casino hotel atlant citi n j sun decid acquir griffin game plan expans griffin resort hotel lure gain immedi presenc atlant citi n j sun chairman sol kerzner said believ team merv griffin dynam way sun intern enter atlant citi market combin sun intern develop strength merv griffin legendari entertain skill kerzner also chief execut bahama base sun intern said statement kerzner said confer call compani might interest pursu acquisit without expans plan griffin game propos million expans room resort hotel would make complex larg taj mahal casino atlant citi largest taj mahal own trump hotel casino resort inc resort enlarg room squar feet casino space compani said prospect sun open connecticut game facil near foxwood casino ad deal allur griffin sharehold griffin game chief execut thoma gallagh said acquisit would reunit sun paradis island properti bahama part resort griffin game griffin game chairman merv griffin hold percent sun intern said impress kerzner paradis island sun bought griffin own resort intern eight year time compani restructur twice griffin said griffin spokesman said separ compani declar bankruptci one reorgan merger sun intern begin brand new era resort merv griffin said sol kerzner join creat formid leader game industri signific sharehold sun intern deal put compani atlant citi market faster plan buy land adjoin propos mgm grand inc resort kerzner said deal share griffin common stock trade ordinari share sun intern sun intern stock close friday impli purchas price share griffin common stock monday sun intern stock fell cent griffin rose cent deal announc close trade,1996-08-20,C18;C181;CCAT;,I66500;I97912;,USA;,1
4079, uswc crude wti diff flat deal seen, u west coast light crude price continu rise cash west texa intermedi differenti coast last week level amid razor thin busi late monday activ ground near halt trader left industri golf game player heard talk major west coast refin bought cargo alaska north slope an earli an main seller cargo reportedli sold septemb wti level last deal done august northwest refin said wait result monday pipe line nomin inter provinci pipe line ipl canada midwest surplu line could move west offset need buy an trader said depend grade price one refineri trader said ad basic need fill might need extra price kern river wilmington notion flat post unchang mid juli price line track higher wti valu trader report new deal pre nomin line shipment begin tuesday trader said littl chang last month restrict david brinkerhoff lo angel bureau,1996-08-20,M14;M143;MCAT;,I66500;I97912;,USA;,0
4080, mafia boss beaten illinoi prison report, mafia boss john gotti serv life sentenc murder racket beaten jail last month fellow prison new york daili news report tuesday newspap quot unidentifi feder law enforc offici say fistfight high secur prison marion illinoi racial disput black prison gotti reportedli told doctor fell newspap said racial thing john mouth big black guy daili news quot one offici say next day black clock beat pretti bad face bloodi need kind medic help extent gotti injuri known mafia boss taken prison infirmari treatment incid facil indoor recreat area gotti lawyer bruce cutler deni client known dapper flamboy sartori style beaten jail spokesman marion prison declin comment newspap said author believ gotti still hold rank gambino famili boss son john jr run day day oper live alon cell sinc june sentenc new york,1996-08-20,GCAT;GCRIM;,I66500;I97912;,USA;,0
4081, mge spring wheat futur lower retrac, mge spring wheat futur lower midsess market retrac monday gain trader said reason high got yesterday see slight retrac yesterday gain plu trade realiz talk frost canada next week crock mge floor sourc said trader said monday crop progress report show slight declin spring wheat condit mute effect valu cdt mge spring wheat three cent per bushel lower sept cent bushel trader said volum light moder atwood peavey report bull spread million sept dec bushel greg frost,1996-08-20,M14;M141;MCAT;,I66500;I97912;,USA;,0
4082, plain feedlot cattl trade trade, plain feedlot cattl market tuesday morn stronger light sale per cwt week ago feedlot sourc said head trade texa western oklahoma market sold kansa said howev cattl said lesser qualiti sold last week sourc said feedlot pass bid level open floodgat sale everybodi want one oklahoma cattleman said prospect cattl grow closer feedlot pass packer bid amid talk sever packer short cattl inventori need buy cattl sourc said look like fix trade get bid level think packer buy cattl kansa feedlot oper said also talk least one major packer alreadi paid two thousand head panhandl sale report yet one market sourc said bob jani,1996-08-20,M14;M141;MCAT;,I66500;I97912;,USA;,0
4083, snyder fd n roosevelt, roosevelt cross inc said million snyder fire district town amherst n fire district bond net interest cost percent,1996-08-20,E21;E212;ECAT;,I66500;I97912;,USA;,0
4084, sherburn earlvil csd n roosevelt, roosevelt cross inc said million sherburn earlvil csd n school district bond net interest cost percent,1996-08-20,E21;E212;ECAT;,I66500;I97912;,USA;,0
4085, tropic storm dolli near mexico yucatan, tropic storm dolli head toward mexico yucatan peninsula tuesday dump inch cm rain path forecast said said dolli expect spin yucatan gulf mexico could increas hurrican strength dolli continu current cours speed could threaten texa mexico border area near gulf coast later week edt gmt dolli mile km west tourist resort cozumel mexico maximum sustain wind mph kmh exact posit latitud north west move west northwest mph kmh tropic storm warn effect beliz north progreso mexico think dolli come ashor yucatan around noon said nation hurrican centr forecast mike hopkin storm surg flood along coast lot rain pretti strong wind forecast said keep close eye storm case strengthen hurrican wind least mph kmh definit within realm possibl move back gulf mexico water warm anybodi southern part texa pay attent storm hopkin said,1996-08-20,GCAT;GENV;GWEA;,I66500;I97912;,MEX;USA;,0
4086, devil lake n fb inv svc, fb invest servic said million devil lake n gener oblig refund improv bond seri b net interest cost percent,1996-08-20,E21;E212;ECAT;,I66500;I97912;,USA;,0
4087, salem n j first union, first union capit market corp said million salem n j gener oblig bond seri lowest rate highest price,1996-08-20,E21;E212;ECAT;,I66500;I97912;,USA;,0
4088, hawthorn n j ryan beck, ryan beck co said million hawthorn n j gener oblig bond lowest rate highest price,1996-08-20,E21;E212;ECAT;,I66500;I97912;,USA;,0
4089, virgina hda mln davenport, davenport co said million virginia hous develop author variou multi famili hous bond true interest cost percent,1996-08-20,E21;E212;ECAT;,I66500;I97912;,USA;,0
4090, virginia hda mln wheat first, wheat first butcher singer inc said million virginia hous develop author va multi famili hous revenu bond seri k taxabl true interest cost percent,1996-08-20,E21;E212;ECAT;,I66500;I97912;,USA;,0
4091, imf discuss russia loan program wednesday, intern monetari fund execut board schedul discuss resum econom program russia wednesday monetari sourc said tuesday board review mission examin russia financ satisfi countri perform could releas delay million tranch lend agenc billion loan deal sourc said thoma wolf head imf offic moscow said earlier moscow satisfi russia undertaken necessari revenu measur allow program go forward,1996-08-20,E21;E212;ECAT;,I66500;I97912;,RUSS;USA;,0
4092, gpu keyston pa coal unit full output, gpu gener inc megawatt mw keyston coal fire power plant near johnstown pa resum full product shut repair weekend compani spokeswoman said came back line august pm edt compani spokeswoman jane oleksak said tuesday unit one two mw unit keyston plant taken line sunday repair leak boiler tube unit oper normal keyston plant oper gpu gener subsidiari gpu inc keyston plant ownership share group seven compani includ baltimor ga electr co delmarva power light co pp l resourc inc subsidiari pennsylvania power light co peco energi co new york power desk,1996-08-20,C21;C24;CCAT;,I16000;I16100;I83960;,USA;,1
4093, gingrich u must act first terrorist, hous repres speaker newt gingrich said tuesday unit state readi carri militari strike nation suspect plot attack american target call term doctrin pre emption gingrich said speech busi leader potenti terrorist given hour prove innoc face retali said attack terrorist cell could carri covertli central intellig agenc overtli militari mean style israel attack iraqi nuclear power plant june israel bomb french built nuclear plant iraq american jet govern said conduct attack prevent iraq make atom bomb use israel french technician die raid gingrich also said u govern take step protect citi missil defenc system beef intellig activ aim expos terrorist group wait around take world trade tower nuclear weapon next time go ahead say reason believ behav correctli convinc us next hour wrong take said would aggress say libya syria iran sudan toler support terrorist could big effect resourc avail terrorist around world former histori teacher ad u govern readi appli whatev level pressur stop nation fund terrorist activ presid bill clinton stress determin stamp terror follow string attack american recent month aug sign bill punish firm invest energi project iran libya predict european nation would eventu support move despit initi opposit republican draft anti terror bill sail hous month stall senat bill lack provis sought clinton follow crash twa flight new york last month pipe bomb blast atlanta olymp,1996-08-20,GCAT;GPOL;GVIO;,I16000;I16100;I83960;,USA;,0
4094, n carolina medic mln rev pct top yld, robinson humphrey compani inc said price million north carolina medic care commiss hospit revenu bond seri grace hospit inc top yield percent portion offer ambac insur bond rate singl moodi investor servic aaa insur portion plu standard poor corp aaa insur portion bond date first coupon bond due bond callabl declin par preliminari price scale amount coupon price matur million pct par ambac ambac ambac ambac ambac ambac ambac ambac u municip desk,1996-08-20,E21;E212;ECAT;,I16000;I16100;I83960;,USA;,0
4095, pakistan seek u soybean agent, pakistan seek tonn u better yellow soybean pl titl u export agent said deliveri slate octob bid must submit later august remain valid august dori frankel,1996-08-20,M14;M141;MCAT;,I16000;I16100;I83960;,PAKIS;USA;,0
4096, maryland mln bond yield pct, painewebb inc said tuesday tent price million commun develop administr md bond top yield percent preliminari price follow commun develop administr depart hous commun develop state maryland singl famili program bond fifth seri sixth seri issu book entri form facil dtc fifth seri non amt moodi aa p nr confirm date first coupon due bond price par matur amount coupon call featur dtp addit inform regard extraordinari redempt provis pleas refer preliminari offici statement sixth seri amt subject altern minimum tax moodi aa p nr confirm date first coupon due bond price par matur amount coupon call featur dtp addit inform regard extraordinari redempt provis pleas refer preliminari offici statement approxim subject chang award expect wednesday august deliveri expect septemb issu book entri dtc painewebb incorpor bear stearn co inc ferri baker watt inc legg mason wood walker inc artemi capit group inc chapman compani lehman brother u municip desk,1996-08-20,E21;E212;ECAT;,I16000;I16100;I83960;,USA;,0
4097, u prepar surplu natur rubber sale, u defens nation stockpil center plan start sell surplu natur rubber earli next year long ton avail sale stockpil offici said tuesday stockpil rib smoke sheet technic specifi block sale offici said decid whether offer whole quantiti break lot also decis whether negoti sale call seal bid offici said agenc prepar call industri meet new york next six week get industri input sell rubber sale current fiscal year offici said washington commod desk,1996-08-20,M14;M141;MCAT;,I16000;I16100;I83960;,USA;,0
4098, correct scale franci howel mo school, follow correct scale concess franci howel school district mo million gener oblig bond deal purchas boatmen bank st loui last week,1996-08-20,E21;E212;ECAT;,I16000;I16100;I83960;,USA;,0
4099, white hous hint welfar bill sign thursday, white hous spokesman mike mccurri hint tuesday presid clinton sign sweep welfar reform legisl law thursday ask presid would sign bill mccurri told report expect end week friday wednesday clinton schedul sign two major piec legisl week bill rais minimum wage tuesday health insur reform wednesday announc juli would sign welfar bill would end year old feder guarante aid poor deleg broad power state design welfar programm said would sign despit seriou flaw give us chanc break cycl depend plagu million american also promis seek new legisl remedi see princip defect longtim support sharpli criticis decis argu bill would hurt children throw hundr thousand poverti mani analyst view decis sign latest seri move toward polit centr nov presidenti elect,1996-08-20,GCAT;GPOL;GWELF;,I16000;I16100;I83960;,USA;,0
4100, chicago park dist ill tan pct yield, mesirow financi said price million gener oblig corpor purpos tax anticip note chicago park district ill note rate f plu note price percent coupon percent yield note date due u municip desk,1996-08-20,E21;E212;ECAT;,I16000;I16100;I83960;,USA;,0
4101, n state mln dorm bond yld pct, merril lynch co said tuesday tent price million dormitori author state new york bond hospit special surgeri top yield percent preliminari price follow dormitori author state new york hospit special surgeri fha insur mortgag hospit revenu bond seri fha insur moodi aa p nr date first coupon due bond price par matur amount coupon call featur dtp approxim subject chang award expect thursday august deliveri expect septemb issu book entri dtc merril lynch co goldman sach co u municip desk,1996-08-20,E21;E212;ECAT;,I16000;I16100;I83960;,USA;,0
4102, richardson texa note zion first, zion first nation bank said tuesday million richardson texa tax revenu anticip note net interest cost percent note price coupon percent reoffer note date due u municip desk,1996-08-20,E21;E212;ECAT;,I16000;I16100;I83960;,USA;,0
4103, vermont unemploy rate juli edg, vermont tuesday said unemploy rate juli edg one tenth percentag point percent third month row gaug risen state dismiss latest rise increas modest howev fundament labor market condit remain unchang said susan auld commission vermont depart employ train prepar remark total labor forc peopl approxim peopl work juli june unemploy rate stood percent peopl employ total workforc juli unemploy rate percent peopl work total labor forc state depart said unemploy rate vermont labor market rang low percent hartford lebanon high percent newport data unlik preceed number season adjust joan gralla,1996-08-20,E41;E411;ECAT;GCAT;GJOB;,I16000;I16100;I83960;,USA;,0
4104, chang map suggest warm u midwest next week, rapidli chang weather pattern suggest warm weather remain u midwest next week rather displac cold system indic monday meteorologist said extend forecast chang cold weather continu mild said joel burgio weather servic corp meteorologist long rang chart way flip flop howev meteorologist advis quick map chang like could restor cold next week midwest current scatter shower forecast week amount inch less area may receiv inch along mississippi valley tropic storm dolli gulf mexico evolv hurrican push rain southern midwest late friday said fred gesser weather express inc meteorologist next week weather servic burgio said latest map suggest normal normal temperatur midwest,1996-08-20,C24;CCAT;GCAT;GWEA;M14;M141;MCAT;,I01001;I0100132;,USA;,1
4105, new york certif cotton stock rise, certif cotton stock deliver new york cotton exchang cotton futur contract aug total bale margin bale previou session bale issu decertif order cancel bale await review new york commod desk,1996-08-20,M14;M141;MCAT;,I01001;I0100132;,USA;,0
4106, nation u avg price farmer own reserv, usda report farmer own reserv nation five day averag price aug follow dollar bu sorghum dollar cwt averag level releas price wheat iv corn iv oat iv barley iv sorghum iv note farm bill mandat trigger releas price higher pct nonrecours loan rate commod target price level ii iii matur level iv includ feedgrain enter oct wheat juli level v vi nil releas price level v includ wheat barley enter may corn sorghum juli level vi includ wheat enter jan farm bill elimin reserv commod call,1996-08-20,M14;M141;MCAT;,I01001;I0100132;,USA;,0
4107, st joseph cti ind mln rev price goldman, goldman sach co said tent price million st joseph counti ind educ facil revenu bond seri univers notr dame du lac project top yield percent st joseph counti indiana educ facil revenu bond seri univers notr dame du lac project moodi aaa p nr date first coupon due price matur amount coupon par approx price call featur dtp approx price call featur non callabl award expect wednesday august deliveri expect septemb goldman sach co first chicago capit market inc morgan stanley co incorpor u municip desk,1996-08-20,E21;E212;ECAT;,I01001;I0100132;,USA;,0
